maybe, definitely_not, false_positive
21 , 19717 , 1
170 , 19031 , 164
87 , 19778 , 0
4 , 19786 , 1
4 , 19664 , 0
206 , 16984 , 49
97 , 16530 , 62
1057 , 15634 , 881
225 , 16795 , 78
168 , 18738 , 99
661 , 21352 , 52
911 , 19705 , 188
925 , 17271 , 727
103 , 18312 , 82
115 , 17839 , 64
299 , 15683 , 112
250 , 17685 , 228
308 , 17409 , 283
1870 , 16629 , 1868
166 , 17500 , 121
204 , 18492 , 202
47 , 18649 , 45
55 , 18397 , 49
251 , 17966 , 240
211 , 17677 , 187
173 , 18022 , 140
321 , 18305 , 78
235 , 18145 , 229
2547 , 16218 , 2544
178 , 16637 , 123
584 , 19049 , 209
173 , 18356 , 166
503 , 18037 , 497
981 , 18992 , 392
56 , 18613 , 50
136 , 18539 , 128
10 , 18024 , 0
31 , 17799 , 0
11 , 18117 , 5
33 , 17725 , 13
18 , 16948 , 0
20 , 17178 , 3
573 , 18337 , 212
541 , 16714 , 387
85 , 18376 , 80
68 , 17497 , 36
394 , 17636 , 51
245 , 17600 , 238
64 , 17626 , 16
39 , 17398 , 26
104 , 18034 , 102
200 , 18382 , 196
13 , 18648 , 11
14 , 18583 , 8
8 , 18706 , 3
22 , 18321 , 12
119 , 18566 , 114
8 , 18503 , 2
9 , 18246 , 2
9 , 18656 , 5
135 , 18157 , 119
27 , 18283 , 1
12 , 18417 , 2
36 , 16839 , 2
13 , 17594 , 3
91 , 17070 , 15
15 , 18662 , 2
39 , 17786 , 10
10 , 18253 , 3
5 , 18729 , 3
54 , 17545 , 17
33 , 17864 , 8
15 , 18551 , 2
4 , 18755 , 3
6 , 18709 , 1
21 , 17995 , 1
65 , 18024 , 52
3 , 18524 , 1
7 , 18544 , 4
29 , 18484 , 3
83 , 17099 , 25
11 , 18287 , 2
6 , 18610 , 1
2 , 18757 , 1
14 , 18464 , 11
158 , 17280 , 19
39 , 18374 , 29
269 , 17773 , 28
112 , 17138 , 22
17 , 17770 , 10
9 , 18002 , 3
15 , 18605 , 8
3 , 18711 , 1
14 , 18712 , 10
28 , 18441 , 7
153 , 17407 , 145
8 , 17776 , 2
26 , 18639 , 22
16 , 18371 , 10
12 , 18690 , 8
50 , 18696 , 48
40 , 18496 , 20
20 , 17331 , 11
26 , 17549 , 19
24 , 18645 , 22
12 , 18664 , 9
614 , 18095 , 611
24 , 18518 , 20
25 , 18694 , 5
22 , 17415 , 14
4 , 18530 , 1
4 , 18684 , 0
3 , 18703 , 0
43 , 18667 , 41
5 , 18718 , 3
394 , 18326 , 390
39 , 18720 , 25
21 , 17219 , 12
66 , 18271 , 62
28 , 18600 , 23
110 , 18562 , 108
9 , 18673 , 7
4 , 18686 , 1
25 , 18444 , 8
4 , 18538 , 1
41 , 18583 , 38
2 , 18653 , 0
3 , 18645 , 1
41 , 18630 , 39
4 , 18686 , 2
9 , 18645 , 5
19 , 18670 , 17
18 , 18707 , 16
10 , 17085 , 0
6 , 18186 , 1
18 , 18465 , 12
15 , 18744 , 2
4 , 18354 , 0
7 , 18630 , 4
608 , 18032 , 604
4 , 18677 , 2
154 , 18543 , 151
32 , 18671 , 30
30 , 18651 , 26
30 , 18664 , 26
10 , 18714 , 8
9 , 18292 , 2
8 , 18751 , 0
5 , 18754 , 3
15 , 18744 , 2
24 , 18772 , 22
3 , 18792 , 1
16 , 18800 , 2
3 , 18642 , 0
13 , 18631 , 10
3 , 18664 , 1
20 , 18687 , 18
11 , 18748 , 0
24 , 18387 , 20
6 , 18404 , 2
3 , 18661 , 1
179 , 18580 , 165
10 , 18130 , 5
5 , 18278 , 0
7 , 18275 , 2
6 , 18460 , 3
17 , 18744 , 4
3 , 18678 , 0
40 , 18074 , 34
20 , 18093 , 14
9 , 18359 , 5
33 , 18629 , 28
13 , 18746 , 0
2 , 18736 , 0
26 , 17792 , 19
7 , 17810 , 0
14 , 18052 , 9
27 , 18732 , 16
28 , 18731 , 10
27 , 17676 , 19
8 , 17694 , 0
10 , 17885 , 4
4 , 18761 , 2
20 , 18699 , 1
28 , 17367 , 19
9 , 17385 , 0
12 , 17644 , 5
2 , 18550 , 0
3 , 18703 , 1
16 , 18703 , 2
34 , 17085 , 24
11 , 17098 , 1
22 , 17340 , 14
4 , 18474 , 1
20 , 18699 , 0
26 , 16867 , 15
15 , 16869 , 4
125 , 17024 , 116
7 , 18257 , 3
80 , 18547 , 78
31 , 18682 , 15
15 , 17006 , 5
7 , 18130 , 2
23 , 18478 , 20
141 , 18459 , 137
95 , 18609 , 93
6 , 18754 , 4
20 , 18699 , 1
498 , 16315 , 487
192 , 17736 , 186
19 , 18273 , 14
589 , 18114 , 583
25 , 18819 , 3
18 , 18538 , 15
18 , 16608 , 6
21 , 17713 , 14
5 , 18091 , 0
90 , 18536 , 87
5 , 18653 , 1
27 , 18733 , 25
33 , 18774 , 2
241 , 18333 , 237
20 , 17846 , 14
3 , 18483 , 0
29 , 18620 , 26
112 , 18538 , 109
5 , 18619 , 0
14 , 18674 , 11
4 , 18702 , 1
21 , 18698 , 1
160 , 18506 , 158
5 , 18206 , 1
70 , 18304 , 66
3 , 18594 , 0
609 , 18082 , 606
3 , 18699 , 1
27 , 18686 , 6
4 , 18680 , 2
5 , 18003 , 0
6 , 18165 , 1
6 , 18389 , 3
9 , 18623 , 3
22 , 18737 , 3
135 , 18625 , 120
27 , 17703 , 21
6 , 17884 , 0
24 , 18090 , 19
9 , 18519 , 4
26 , 18574 , 22
25 , 18694 , 2
32 , 18331 , 28
8 , 18605 , 6
3 , 18621 , 1
19 , 18608 , 16
37 , 18626 , 35
22 , 18733 , 0
22 , 18116 , 17
40 , 18559 , 38
2 , 18610 , 0
7 , 18630 , 3
3 , 18687 , 1
4 , 18029 , 1
22 , 18735 , 3
9 , 17978 , 3
3 , 18651 , 1
7 , 18647 , 4
10 , 18672 , 8
3 , 18718 , 1
14 , 18740 , 12
24 , 18445 , 0
7 , 18579 , 5
13 , 17451 , 9
15 , 17455 , 10
50 , 17444 , 44
8 , 17476 , 1
28 , 18731 , 6
25 , 18609 , 22
13 , 18602 , 9
28 , 18611 , 25
4 , 17582 , 0
38 , 18721 , 14
4 , 18635 , 2
56 , 18600 , 50
10 , 18656 , 1
12 , 18747 , 2
189 , 18340 , 185
4 , 18644 , 0
17 , 18618 , 15
5 , 18662 , 2
60 , 18626 , 57
18 , 18698 , 15
25 , 18694 , 1
49 , 18633 , 47
18 , 18668 , 15
10 , 18698 , 6
92 , 18689 , 78
5 , 18610 , 2
19 , 18660 , 17
3 , 18683 , 1
16 , 18684 , 14
11 , 18707 , 7
7 , 18723 , 3
7 , 18715 , 2
28 , 18744 , 4
11 , 18437 , 7
6 , 18589 , 3
19 , 18674 , 15
31 , 18679 , 29
41 , 18657 , 37
3 , 18703 , 0
118 , 17918 , 99
6 , 18241 , 1
95 , 18413 , 90
17 , 18579 , 14
29 , 18600 , 27
7 , 18629 , 5
28 , 18612 , 26
18 , 18626 , 14
18 , 18741 , 2
62 , 18310 , 57
4 , 18443 , 0
126 , 18533 , 124
5 , 18655 , 2
2 , 18654 , 0
6 , 18698 , 3
55 , 18704 , 43
6 , 18669 , 1
9 , 18647 , 5
602 , 18114 , 598
7 , 18729 , 4
27 , 18844 , 12
12 , 18680 , 10
29 , 18670 , 26
2 , 18696 , 0
5 , 18701 , 1
27 , 18726 , 25
8 , 18753 , 4
5 , 18671 , 2
7 , 18779 , 3
36 , 18769 , 33
3 , 18754 , 1
3 , 18756 , 2
7 , 18738 , 5
16 , 18611 , 13
3 , 18677 , 0
4 , 18741 , 2
20 , 18725 , 18
10 , 18735 , 8
14 , 18731 , 12
6 , 18447 , 2
4 , 18502 , 0
38 , 18721 , 22
4 , 18741 , 2
620 , 18024 , 618
118 , 18491 , 113
4 , 18659 , 1
9 , 18665 , 3
619 , 18140 , 598
4 , 18741 , 2
6 , 18611 , 2
6 , 18624 , 1
3 , 18667 , 0
95 , 18578 , 93
4 , 18698 , 2
111 , 18535 , 107
8 , 18743 , 6
29 , 18801 , 1
2 , 18631 , 0
25 , 18589 , 20
38 , 18638 , 34
6 , 18673 , 2
40 , 18627 , 33
6 , 18739 , 4
6 , 18195 , 1
15 , 18164 , 10
2 , 18743 , 0
2 , 18743 , 0
13 , 18732 , 11
154 , 18591 , 152
7 , 18738 , 5
40 , 18665 , 36
2 , 18743 , 0
4 , 18451 , 0
7 , 17952 , 1
5 , 18740 , 3
2 , 18743 , 0
9 , 18446 , 5
82 , 17644 , 75
3 , 18742 , 1
21 , 18724 , 19
5 , 18740 , 3
2 , 18743 , 0
5 , 18700 , 1
3 , 18742 , 1
4 , 18741 , 2
7 , 18738 , 5
19 , 18436 , 15
9 , 17336 , 1
14 , 18731 , 12
29 , 18716 , 27
3 , 18742 , 1
2 , 18743 , 0
33 , 18422 , 29
103 , 18642 , 101
3 , 18742 , 1
77 , 18668 , 75
20 , 18725 , 18
5 , 18450 , 1
10 , 18735 , 8
15 , 18730 , 13
4 , 18741 , 2
10 , 18735 , 8
5 , 18740 , 3
645 , 18100 , 642
7 , 18738 , 4
3 , 18742 , 0
3 , 18742 , 1
24 , 18721 , 22
54 , 18691 , 52
133 , 18612 , 131
3 , 18742 , 1
37 , 18708 , 35
3 , 18742 , 1
4 , 18741 , 1
4 , 18741 , 2
156 , 18589 , 154
128 , 18617 , 126
33 , 18712 , 31
10 , 18735 , 8
2 , 18743 , 0
17 , 18728 , 15
5 , 18740 , 3
4 , 18741 , 2
14 , 18731 , 12
26 , 18719 , 24
3 , 18742 , 1
60 , 18685 , 58
3 , 18742 , 1
2 , 18743 , 0
28 , 18717 , 26
2 , 18743 , 0
9 , 18736 , 7
7 , 18738 , 5
2 , 18743 , 0
2 , 18743 , 0
4 , 18741 , 2
5 , 18740 , 3
2 , 18743 , 0
2 , 18743 , 0
3 , 18742 , 1
122 , 18623 , 120
4 , 18741 , 2
2 , 18743 , 0
8 , 18737 , 6
2 , 18743 , 0
35 , 18710 , 33
4 , 18741 , 2
2 , 18743 , 0
2 , 18743 , 0
4 , 18741 , 2
3 , 18742 , 1
18 , 18727 , 15
32 , 18713 , 30
3 , 18742 , 1
5 , 18740 , 3
29 , 18716 , 27
2 , 18743 , 0
5 , 18740 , 3
2 , 18743 , 0
18 , 18687 , 14
11 , 18734 , 9
14 , 18731 , 12
22 , 18723 , 20
2 , 18743 , 0
35 , 18710 , 33
8 , 18737 , 6
5 , 18740 , 3
76 , 16551 , 16
125 , 17718 , 73
659 , 16169 , 516
1658 , 16707 , 1651
35 , 18266 , 19
91 , 17523 , 47
104 , 18262 , 14
33 , 18645 , 31
24 , 18321 , 22
65 , 18607 , 58
167 , 18309 , 161
156 , 18518 , 154
306 , 17562 , 17
14 , 18624 , 6
29 , 18559 , 27
45 , 18262 , 34
927 , 17742 , 907
468 , 18059 , 459
28 , 18598 , 9
8 , 18598 , 1
98 , 18505 , 93
6 , 18645 , 0
16 , 18808 , 1
24 , 18360 , 4
8 , 18654 , 1
24 , 18435 , 0
84 , 17759 , 68
7 , 18393 , 0
10 , 18533 , 3
15 , 19128 , 4
18 , 18955 , 0
39 , 18004 , 29
16 , 18491 , 1
7 , 18674 , 5
454 , 18211 , 446
186 , 17707 , 97
78 , 19063 , 50
155 , 17353 , 74
49 , 17328 , 24
49 , 18790 , 12
119 , 17701 , 100
86 , 17693 , 39
568 , 17033 , 521
656 , 17255 , 627
73 , 18478 , 33
146 , 18441 , 140
96 , 18272 , 50
45 , 18292 , 7
62 , 17342 , 41
122 , 19155 , 98
117 , 17995 , 76
163 , 17394 , 42
129 , 18215 , 87
681 , 18207 , 668
848 , 20676 , 10
273 , 17052 , 224
222 , 17112 , 189
297 , 17785 , 277
203 , 18123 , 30
105 , 18102 , 71
82 , 18394 , 76
559 , 17393 , 314
266 , 16804 , 68
47 , 18127 , 31
99 , 18076 , 67
171 , 17762 , 50
169 , 16654 , 63
39 , 18703 , 34
93 , 18431 , 69
60 , 18622 , 28
60 , 17424 , 13
67 , 16231 , 11
55 , 18326 , 30
90 , 18125 , 13
465 , 17260 , 396
110 , 18576 , 104
1397 , 17274 , 1390
316 , 16661 , 280
93 , 18198 , 28
709 , 17125 , 509
110 , 17548 , 50
318 , 17696 , 134
152 , 17942 , 22
27 , 16601 , 14
1200 , 17427 , 1118
80 , 18198 , 69
186 , 17938 , 63
90 , 17001 , 34
68 , 17123 , 41
126 , 16746 , 67
1154 , 16166 , 1116
366 , 18367 , 272
878 , 16497 , 769
51 , 18513 , 47
1029 , 17008 , 973
28 , 18225 , 13
99 , 17981 , 77
81 , 17238 , 30
501 , 17913 , 446
297 , 17686 , 21
140 , 18993 , 32
106 , 18328 , 95
185 , 17561 , 162
236 , 18899 , 12
187 , 18138 , 61
187 , 17281 , 137
63 , 19066 , 31
69 , 17644 , 37
384 , 18305 , 370
535 , 17813 , 516
83 , 18949 , 58
143 , 16703 , 19
158 , 17779 , 65
143 , 16981 , 60
112 , 17733 , 105
1212 , 17495 , 1171
65 , 18580 , 32
46 , 18332 , 33
122 , 16295 , 44
32 , 18267 , 15
59 , 18735 , 40
755 , 17209 , 590
1756 , 16875 , 1744
112 , 17507 , 51
75 , 18108 , 59
57 , 18751 , 40
287 , 18722 , 250
73 , 17190 , 48
85 , 16267 , 42
656 , 18650 , 625
63 , 18902 , 15
74 , 19223 , 25
80 , 18172 , 33
420 , 18043 , 314
554 , 16990 , 411
172 , 17586 , 103
50 , 18054 , 13
498 , 17753 , 459
75 , 17700 , 13
66 , 19091 , 29
53 , 18307 , 6
51 , 17996 , 5
113 , 17215 , 35
180 , 18192 , 155
76 , 18515 , 48
94 , 18915 , 61
1063 , 16823 , 1024
561 , 15990 , 459
428 , 17375 , 367
84 , 18096 , 44
90 , 17778 , 66
212 , 17134 , 70
492 , 17384 , 480
68 , 18594 , 45
326 , 17254 , 231
90 , 17740 , 34
70 , 19074 , 46
201 , 18069 , 10
158 , 16549 , 36
249 , 17297 , 209
135 , 17593 , 12
104 , 18676 , 28
1403 , 16590 , 1341
202 , 16893 , 16
158 , 17970 , 89
21 , 18681 , 13
33 , 17564 , 23
136 , 17655 , 54
100 , 19050 , 24
69 , 16932 , 18
113 , 18347 , 74
172 , 18572 , 126
61 , 17784 , 21
193 , 16950 , 115
117 , 18413 , 21
126 , 17910 , 35
39 , 17888 , 9
119 , 18866 , 45
103 , 19017 , 56
66 , 18221 , 47
166 , 17587 , 139
47 , 18063 , 31
43 , 18462 , 31
64 , 18543 , 58
56 , 18397 , 26
167 , 16788 , 86
189 , 17693 , 48
267 , 18093 , 39
1706 , 16326 , 1623
86 , 17833 , 49
22 , 18185 , 13
209 , 17820 , 16
118 , 17937 , 66
99 , 17961 , 48
46 , 18604 , 35
76 , 18559 , 43
288 , 17684 , 188
110 , 17649 , 41
211 , 18554 , 22
57 , 19231 , 21
145 , 18496 , 141
47 , 17675 , 18
86 , 18456 , 52
106 , 17782 , 28
125 , 17403 , 76
1406 , 17057 , 1396
557 , 17951 , 373
100 , 16819 , 31
120 , 18308 , 27
436 , 17605 , 401
231 , 17458 , 22
65 , 18694 , 64
105 , 18670 , 38
157 , 18715 , 122
156 , 17328 , 50
398 , 17878 , 377
166 , 18206 , 32
188 , 17260 , 30
43 , 18716 , 42
119 , 17752 , 4
19 , 18619 , 15
57 , 18143 , 38
62 , 18450 , 58
142 , 18561 , 139
358 , 18931 , 66
107 , 17573 , 79
88 , 17439 , 29
163 , 18318 , 152
15 , 18608 , 12
54 , 18714 , 52
7 , 18761 , 5
9 , 18611 , 2
81 , 18687 , 79
2 , 18766 , 0
73 , 18695 , 71
1489 , 22699 , 17
5 , 18671 , 1
8 , 18537 , 0
2 , 18650 , 0
8 , 18560 , 0
11 , 18619 , 4
4 , 18717 , 0
86 , 18584 , 79
3 , 18765 , 1
2 , 18766 , 0
2 , 18766 , 0
3 , 18765 , 1
4 , 18764 , 2
24 , 18744 , 22
6 , 18762 , 4
9 , 18629 , 5
4 , 18615 , 0
4 , 18764 , 2
6 , 18762 , 4
12 , 18545 , 1
13 , 18671 , 5
7 , 18650 , 1
9 , 18417 , 0
3 , 18765 , 1
3 , 18765 , 1
12 , 18491 , 0
3 , 18765 , 1
9 , 18669 , 3
3 , 18765 , 1
14 , 18754 , 12
18 , 18750 , 16
7 , 18761 , 5
9 , 18669 , 1
10 , 18528 , 6
3 , 18765 , 1
8 , 18760 , 6
11 , 18695 , 3
4 , 18764 , 2
2 , 18766 , 0
11 , 18809 , 1
2 , 18766 , 0
2 , 18766 , 0
2 , 18766 , 0
4 , 18764 , 2
10 , 18609 , 2
2 , 18766 , 0
13 , 18755 , 11
15 , 18690 , 4
6 , 18702 , 2
13 , 18508 , 0
10 , 18758 , 8
2 , 18766 , 0
11 , 18577 , 0
10 , 18585 , 2
9 , 18759 , 7
25 , 18873 , 14
3 , 18765 , 1
6 , 18621 , 2
17 , 18445 , 1
4 , 18764 , 2
3 , 18765 , 1
5 , 18763 , 3
4 , 18764 , 1
2 , 18766 , 0
6 , 18532 , 1
3 , 18765 , 1
12 , 18701 , 4
11 , 18282 , 6
2 , 18766 , 0
4 , 18764 , 2
5 , 18481 , 0
19 , 18421 , 0
4 , 18709 , 0
586 , 16550 , 483
987 , 17674 , 952
40 , 18312 , 30
753 , 18127 , 747
142 , 16799 , 89
37 , 18386 , 29
97 , 18123 , 50
146 , 18239 , 139
141 , 18242 , 133
4996 , 12501 , 4805
823 , 19724 , 226
572 , 16773 , 477
351 , 17446 , 116
512 , 17896 , 99
540 , 18317 , 487
470 , 17368 , 286
467 , 15949 , 373
143 , 18558 , 118
305 , 17988 , 195
238 , 18261 , 209
6758 , 10945 , 6707
1610 , 23373 , 128
186 , 18377 , 184
87 , 18116 , 79
60 , 18360 , 45
322 , 17909 , 300
132 , 18515 , 125
100 , 18464 , 81
273 , 16778 , 116
1608 , 17210 , 1315
553 , 16961 , 529
248 , 17316 , 206
1205 , 17036 , 1144
1774 , 16160 , 1744
202 , 17998 , 173
181 , 18163 , 145
87 , 18058 , 67
201 , 18260 , 133
157 , 18602 , 155
208 , 18381 , 188
226 , 17473 , 185
456 , 16652 , 206
16 , 18564 , 0
2 , 18723 , 0
3 , 18688 , 1
8 , 18683 , 0
2 , 18689 , 0
17 , 17017 , 9
10 , 17024 , 6
8 , 17046 , 6
2 , 18757 , 0
7 , 18682 , 0
12 , 18231 , 0
17 , 17660 , 0
12 , 18284 , 0
6 , 18652 , 0
4 , 18718 , 0
41 , 17591 , 0
3 , 18742 , 0
3 , 18755 , 0
1 , 18851 , 0
33 , 17162 , 0
3 , 18849 , 1
45 , 18376 , 29
48 , 18362 , 2
5 , 18721 , 0
1 , 18851 , 0
6 , 18682 , 0
3 , 18673 , 0
22 , 18737 , 21
654 , 17931 , 646
11 , 18748 , 4
3 , 18752 , 0
137 , 18471 , 0
86 , 18474 , 0
95 , 18664 , 93
2 , 18716 , 0
4 , 18631 , 0
2 , 18716 , 0
5 , 18125 , 0
2 , 18716 , 0
3 , 18715 , 1
2 , 18716 , 0
3 , 18727 , 0
18 , 18579 , 2
6 , 18697 , 0
4 , 18588 , 0
3 , 18727 , 1
4 , 18678 , 0
11 , 18543 , 1
2 , 18728 , 0
8 , 18506 , 0
7 , 18647 , 1
4 , 18721 , 0
2 , 18728 , 0
6 , 18662 , 0
5 , 18655 , 0
2 , 18728 , 0
4 , 18686 , 0
3 , 18727 , 0
6 , 18705 , 0
20 , 18213 , 1
4 , 18604 , 0
66 , 18412 , 0
4 , 18680 , 1
6 , 18635 , 0
3 , 18740 , 0
2 , 18682 , 0
3 , 18531 , 0
11 , 18674 , 0
10 , 18679 , 1
11 , 18117 , 1
56 , 17773 , 0
2 , 18719 , 0
2 , 18503 , 0
15 , 18157 , 0
8 , 18620 , 0
6 , 18461 , 0
17 , 18191 , 0
3 , 18703 , 0
3 , 18718 , 0
2 , 18757 , 1
2 , 18704 , 0
6 , 18662 , 0
11 , 18497 , 0
1 , 18758 , 0
25 , 18143 , 0
2 , 18580 , 0
2 , 18580 , 0
2 , 18580 , 0
46 , 18577 , 38
9 , 16544 , 0
10 , 16455 , 0
14 , 17942 , 0
36 , 16776 , 1
10 , 18413 , 0
2 , 18714 , 0
3 , 18742 , 0
10 , 18735 , 7
6 , 18532 , 1
4 , 18643 , 0
101 , 18518 , 0
27 , 17638 , 0
13 , 18195 , 0
5 , 18745 , 3
2 , 18748 , 0
9 , 18385 , 0
6 , 18576 , 0
2 , 18684 , 0
9 , 17778 , 0
2 , 18684 , 0
5 , 18483 , 0
13 , 18506 , 0
4 , 18611 , 0
2 , 18700 , 0
6 , 18614 , 0
5 , 18515 , 0
7 , 18231 , 0
2 , 18604 , 0
2 , 18475 , 0
2 , 18604 , 0
2 , 18604 , 0
7 , 18055 , 0
2 , 18581 , 0
3 , 18580 , 0
2 , 18287 , 0
6 , 18321 , 0
6 , 17816 , 0
2 , 18689 , 0
25 , 18491 , 0
3 , 18643 , 1
8 , 18744 , 6
290 , 18462 , 288
5 , 18664 , 3
16 , 18474 , 1
102 , 17886 , 1
30 , 17727 , 0
13 , 17675 , 1
991 , 20134 , 0
2 , 18723 , 0
4 , 18375 , 0
11 , 18499 , 1
4 , 18703 , 2
13 , 18365 , 0
4 , 18605 , 0
3 , 18733 , 0
2 , 18608 , 0
20 , 18325 , 0
2 , 18639 , 0
2 , 18554 , 0
8 , 18353 , 0
2 , 18704 , 0
16 , 18364 , 4
10 , 18118 , 0
3 , 18722 , 0
7 , 18617 , 0
12 , 18717 , 2
1 , 18758 , 0
4 , 18725 , 1
3 , 18722 , 0
25 , 18374 , 3
113 , 18057 , 93
2402 , 15451 , 2377
101 , 17535 , 52
451 , 19287 , 86
1527 , 16195 , 1279
362 , 18100 , 156
258 , 17742 , 170
325 , 18092 , 307
252 , 18272 , 191
867 , 20090 , 102
51 , 17656 , 2
5 , 18641 , 1
2 , 18740 , 0
10 , 18302 , 0
27 , 18287 , 5
11 , 18374 , 0
21 , 18488 , 10
17 , 18102 , 10
14 , 18506 , 1
2 , 18641 , 0
19 , 18607 , 13
2 , 18715 , 0
8 , 18525 , 0
7 , 18526 , 0
2 , 18566 , 0
5 , 18727 , 3
24 , 18708 , 22
5 , 18683 , 0
17 , 18213 , 0
10 , 18189 , 0
1 , 18758 , 0
8 , 18601 , 1
1 , 18758 , 0
1 , 18758 , 0
1 , 18758 , 0
23 , 18709 , 21
4 , 18688 , 0
20 , 18450 , 15
15 , 18534 , 11
54 , 17727 , 37
26 , 18736 , 24
7 , 18352 , 5
8 , 18751 , 6
14 , 18596 , 12
5 , 19318 , 2
4 , 18529 , 2
15 , 17824 , 1
4 , 17981 , 2
2 , 17983 , 0
48 , 19146 , 39
6 , 18548 , 0
13 , 18452 , 2
16 , 18534 , 5
17 , 18457 , 0
15 , 18322 , 0
20 , 17527 , 0
6 , 18669 , 4
25 , 18604 , 19
27 , 17959 , 5
4 , 18755 , 3
6 , 18645 , 0
29 , 17270 , 0
19 , 17857 , 4
8 , 17981 , 0
6 , 18717 , 0
2 , 18740 , 0
14 , 18463 , 0
24 , 18028 , 0
2 , 18740 , 0
21 , 18215 , 1
11 , 18688 , 3
15 , 18839 , 2
6 , 16973 , 2
3 , 18709 , 1
219 , 16920 , 2
320 , 17627 , 6
8 , 18684 , 4
10 , 18515 , 2
16 , 17650 , 3
8 , 18679 , 4
8 , 18608 , 3
143 , 18290 , 139
6 , 18493 , 4
32 , 17270 , 4
9 , 18598 , 3
14 , 17382 , 8
12 , 18571 , 10
159 , 17676 , 133
79 , 18498 , 72
201 , 16687 , 174
89 , 18553 , 84
92 , 18529 , 76
471 , 18066 , 439
1255 , 17900 , 843
1226 , 16508 , 1158
5792 , 13216 , 5588
2452 , 18508 , 1856
455 , 17297 , 375
4435 , 14331 , 4158
179 , 18229 , 169
109 , 17389 , 78
285 , 17280 , 225
200 , 17007 , 108
70 , 18532 , 67
332 , 18053 , 320
2 , 18622 , 0
22 , 17764 , 1
7 , 18713 , 5
12 , 18157 , 1
4 , 18661 , 1
5 , 18660 , 1
113 , 17878 , 93
211 , 18397 , 209
26 , 18070 , 13
2 , 18718 , 0
2 , 18718 , 0
36 , 18513 , 2
4 , 18661 , 1
75 , 17696 , 35
2 , 18698 , 0
59 , 18447 , 51
151 , 18408 , 141
98 , 18086 , 93
327 , 18327 , 323
107 , 18613 , 105
1023 , 17697 , 1021
972 , 16620 , 924
331 , 17774 , 168
2223 , 25052 , 160
114 , 18265 , 100
352 , 16800 , 208
126 , 18262 , 115
294 , 17147 , 248
885 , 17599 , 870
168 , 17725 , 9
51 , 17321 , 11
21 , 17994 , 6
117 , 18096 , 92
31 , 18541 , 22
24 , 18653 , 16
53 , 17942 , 22
63 , 18346 , 51
98 , 17441 , 16
180 , 18207 , 11
95 , 17617 , 19
29 , 18461 , 14
232 , 18584 , 20
807 , 16879 , 774
283 , 19163 , 22
66 , 17284 , 42
311 , 18523 , 271
75 , 18426 , 41
71 , 17647 , 11
24 , 18404 , 19
160 , 18609 , 24
126 , 17713 , 45
120 , 16463 , 21
123 , 17378 , 15
155 , 17954 , 3
171 , 17659 , 12
293 , 17631 , 121
1146 , 17279 , 970
80 , 18327 , 28
146 , 17798 , 10
159 , 18031 , 48
26 , 18476 , 20
44 , 18032 , 21
231 , 18689 , 9
128 , 17881 , 6
1739 , 17938 , 1394
250 , 18745 , 11
71 , 18010 , 2
24 , 18382 , 2
178 , 18168 , 16
287 , 18538 , 132
51 , 17948 , 17
246 , 18268 , 153
40 , 17706 , 12
34 , 17840 , 19
51 , 18276 , 16
612 , 19282 , 188
201 , 18376 , 14
184 , 17730 , 74
1279 , 16812 , 1185
66 , 18248 , 50
125 , 16698 , 96
180 , 18231 , 158
284 , 17304 , 215
41 , 18356 , 14
45 , 18550 , 36
32 , 18285 , 12
53 , 18303 , 11
704 , 19675 , 269
60 , 16799 , 7
1228 , 16374 , 1204
81 , 18043 , 7
59 , 17847 , 7
69 , 17437 , 15
170 , 17106 , 6
434 , 19193 , 17
32 , 17846 , 8
133 , 17854 , 6
335 , 17666 , 82
1469 , 16585 , 1381
63 , 17579 , 12
507 , 17061 , 189
503 , 19556 , 173
127 , 18373 , 113
173 , 18768 , 13
223 , 18335 , 14
128 , 17972 , 34
152 , 18495 , 13
154 , 17479 , 15
427 , 20111 , 5
191 , 18650 , 6
121 , 18565 , 118
133 , 17728 , 75
76 , 18161 , 14
43 , 17301 , 17
35 , 17394 , 11
585 , 17949 , 451
1600 , 16836 , 1449
10 , 18613 , 5
49 , 17413 , 11
177 , 18003 , 9
69 , 17843 , 9
71 , 17869 , 4
682 , 20814 , 80
32 , 18124 , 15
1906 , 18551 , 1507
155 , 17928 , 12
40 , 18212 , 19
182 , 17941 , 121
512 , 19880 , 1
1390 , 17088 , 1382
165 , 16916 , 120
63 , 18122 , 14
185 , 18027 , 10
41 , 17237 , 18
364 , 19023 , 34
430 , 19971 , 57
58 , 18160 , 18
41 , 18020 , 7
367 , 19429 , 61
105 , 18115 , 99
299 , 19214 , 13
215 , 18929 , 6
104 , 18304 , 96
360 , 16561 , 311
308 , 16837 , 140
413 , 18270 , 401
137 , 18546 , 120
47 , 17885 , 40
31 , 18630 , 0
107 , 18616 , 95
186 , 18429 , 143
2256 , 15929 , 2232
270 , 18594 , 113
159 , 17739 , 113
255 , 18242 , 51
125 , 18858 , 105
175 , 18327 , 166
123 , 18058 , 83
1495 , 15655 , 1282
155 , 17718 , 131
864 , 17280 , 842
174 , 17913 , 75
4792 , 12876 , 4685
108 , 18149 , 53
420 , 17077 , 253
169 , 17710 , 141
1269 , 18875 , 988
135 , 18057 , 128
907 , 17178 , 872
1436 , 17155 , 1431
198 , 17557 , 163
205 , 17373 , 135
561 , 16858 , 464
