maybe, definitely_not, false_positive
38 , 60586 , 1
10 , 59395 , 0
12 , 58881 , 3
415 , 72944 , 334
33 , 59541 , 1
25 , 59508 , 0
53 , 58792 , 4
8 , 56101 , 0
8 , 59484 , 0
113 , 58974 , 5
8 , 56101 , 0
7 , 58836 , 0
222 , 63580 , 119
23 , 59341 , 0
10 , 58961 , 1
42 , 59820 , 2
13 , 59713 , 0
4 , 59751 , 1
37 , 59978 , 12
74 , 58575 , 4
26 , 59257 , 0
267 , 61694 , 3
128 , 59414 , 125
6 , 59468 , 0
4 , 60082 , 0
46 , 58619 , 11
76 , 56665 , 10
1 , 59964 , 0
34 , 59670 , 0
13 , 60302 , 0
17 , 59162 , 3
6 , 60005 , 3
4 , 59497 , 1
17 , 59715 , 4
19 , 58886 , 1
14 , 59788 , 0
39 , 59381 , 0
4 , 59703 , 0
32 , 58702 , 8
85 , 56289 , 0
57 , 55208 , 2
23 , 59198 , 13
31 , 58813 , 14
6 , 59188 , 0
272 , 54204 , 105
232 , 67997 , 8
2 , 59735 , 0
31 , 58398 , 5
8 , 59020 , 0
41 , 56323 , 0
8 , 60524 , 0
33 , 58424 , 3
12 , 59627 , 9
33 , 58160 , 2
458 , 37590 , 1
10 , 59373 , 4
2 , 60009 , 0
9 , 59657 , 7
129 , 49136 , 0
107 , 56148 , 8
27 , 59299 , 0
9 , 59630 , 1
716 , 59442 , 686
14 , 59271 , 0
12 , 59004 , 1
17 , 59836 , 15
19 , 59445 , 9
175 , 79222 , 5
5 , 59788 , 2
5 , 59712 , 3
2 , 60082 , 0
6 , 59554 , 0
204 , 55852 , 10
72 , 56882 , 7
8 , 59142 , 1
1 , 59964 , 0
12 , 58408 , 0
14 , 59589 , 0
999 , 55544 , 4
3 , 59909 , 0
166 , 53950 , 2
13 , 59060 , 1
144 , 57278 , 0
6 , 61275 , 0
46 , 59392 , 32
28 , 59587 , 20
8 , 41449 , 0
9 , 60067 , 0
5 , 58786 , 0
113 , 59348 , 108
48 , 56271 , 1
23 , 57885 , 0
6 , 59536 , 0
18 , 60539 , 1
35 , 57383 , 3
24 , 60763 , 3
233 , 53393 , 32
7 , 58952 , 1
174 , 55344 , 7
2 , 59758 , 0
9 , 59517 , 2
33 , 57451 , 1
6 , 59550 , 0
12 , 60061 , 9
232 , 52065 , 23
9 , 59769 , 0
3 , 60118 , 0
5 , 59512 , 0
3 , 59575 , 0
72 , 58882 , 47
11 , 59480 , 3
15 , 59944 , 1
69 , 58918 , 44
72 , 57501 , 7
359 , 55332 , 8
8 , 57974 , 1
16 , 58877 , 0
3 , 59556 , 0
22 , 59473 , 4
9 , 59647 , 2
147 , 60588 , 51
6 , 59658 , 1
6 , 59630 , 1
13 , 61352 , 0
166 , 56702 , 4
10 , 58867 , 0
8 , 59775 , 0
15 , 59362 , 4
26 , 59013 , 1
28 , 60190 , 3
6 , 60450 , 1
5 , 59649 , 2
14 , 60011 , 1
5 , 59544 , 3
278 , 58478 , 250
7 , 59536 , 0
4 , 59513 , 0
234 , 62805 , 28
72 , 57823 , 3
8 , 59168 , 0
17 , 59253 , 0
55 , 59040 , 0
2 , 59799 , 0
12 , 58757 , 0
12 , 60376 , 0
5 , 59873 , 0
2 , 59678 , 0
9 , 59905 , 1
4 , 59660 , 0
2 , 59620 , 0
12 , 58885 , 0
2 , 59943 , 0
44 , 60844 , 19
4 , 59668 , 0
9 , 59678 , 6
4 , 59754 , 2
11 , 59827 , 7
60 , 56332 , 5
54 , 61591 , 3
8 , 59856 , 0
114 , 60783 , 14
7 , 59567 , 1
13 , 59303 , 1
22 , 58123 , 4
107 , 64251 , 4
47 , 58149 , 9
4 , 59820 , 0
11 , 60348 , 0
3 , 59955 , 0
4 , 59531 , 0
15 , 59571 , 0
97 , 58659 , 66
75 , 57723 , 0
251 , 52482 , 21
14 , 58805 , 0
13 , 59160 , 0
12 , 60059 , 6
7 , 59458 , 1
38 , 63700 , 2
2 , 60009 , 0
13 , 60507 , 0
22 , 57874 , 4
22 , 58964 , 1
48 , 58323 , 8
4 , 59864 , 0
21 , 61591 , 2
71 , 56721 , 0
120 , 55457 , 2
6 , 59814 , 2
25 , 58209 , 1
10 , 59563 , 0
27 , 60183 , 16
14 , 58988 , 4
316 , 61846 , 82
15 , 58450 , 1
4 , 59355 , 0
800 , 64080 , 14
8 , 60346 , 1
100 , 54682 , 3
12 , 59358 , 1
15 , 58540 , 0
4 , 59694 , 0
8 , 60310 , 0
46 , 61355 , 22
2 , 59963 , 0
1406 , 58949 , 1268
29 , 60693 , 0
27 , 60085 , 22
13 , 59536 , 7
95 , 56629 , 45
20 , 59569 , 0
124 , 58726 , 110
21 , 58775 , 4
6 , 59944 , 1
11 , 59741 , 0
16 , 59107 , 3
10 , 59861 , 1
26 , 59225 , 18
8 , 58739 , 0
4 , 59776 , 0
11 , 59093 , 1
227 , 55840 , 8
27 , 57646 , 0
13 , 58608 , 3
2 , 59827 , 0
12 , 59265 , 1
13 , 59364 , 0
23 , 60708 , 1
8 , 59386 , 0
10 , 59453 , 2
10 , 59283 , 3
7 , 60090 , 0
11 , 59058 , 0
18 , 59721 , 14
8 , 58038 , 1
9 , 59697 , 5
3 , 59886 , 1
15 , 62194 , 2
25 , 58573 , 4
37 , 59513 , 0
53 , 55564 , 1
15 , 59212 , 1
558 , 60160 , 16
3 , 59879 , 1
28 , 59994 , 1
4 , 59755 , 1
6 , 60005 , 0
7 , 59875 , 1
69 , 57478 , 0
22 , 58935 , 5
5 , 61862 , 1
15 , 59388 , 1
67 , 61033 , 0
54 , 58907 , 9
17 , 58865 , 1
7 , 59547 , 4
174 , 57118 , 3
7 , 59780 , 0
8 , 60490 , 0
7 , 59316 , 3
25 , 61248 , 7
42 , 57630 , 0
128 , 58782 , 90
31 , 40209 , 2
56 , 57283 , 29
10 , 59721 , 1
29 , 58421 , 3
32 , 58746 , 0
10 , 60230 , 3
5 , 60050 , 0
17 , 58893 , 0
42 , 57490 , 13
93 , 57961 , 46
7 , 59618 , 3
3 , 59902 , 0
61 , 58872 , 21
52 , 60135 , 2
23 , 58990 , 14
7 , 46298 , 0
4 , 59630 , 0
10 , 59604 , 0
97 , 59627 , 86
3 , 59688 , 0
9 , 59590 , 0
10 , 59337 , 2
13 , 59942 , 5
12 , 59281 , 1
25 , 59451 , 21
11 , 59765 , 0
11 , 58314 , 0
3 , 60079 , 0
8 , 57061 , 0
71 , 55749 , 6
52 , 60256 , 0
5 , 59792 , 0
81 , 60050 , 72
216 , 55066 , 63
22 , 58898 , 4
2 , 59869 , 0
206 , 59456 , 178
70 , 60419 , 15
2 , 59795 , 0
5 , 59581 , 0
26 , 58567 , 1
39 , 58634 , 5
90 , 63158 , 8
103 , 56092 , 0
4 , 59818 , 0
199 , 70302 , 80
2 , 59753 , 0
7 , 59681 , 0
105 , 56421 , 4
9 , 59856 , 7
36 , 58999 , 6
65 , 56425 , 0
4 , 59864 , 0
34 , 59905 , 0
33 , 57122 , 5
103 , 56716 , 44
34 , 56694 , 1
22 , 59384 , 0
4 , 59605 , 1
42 , 60602 , 35
4 , 59795 , 0
22 , 59598 , 0
908 , 58264 , 868
4 , 60195 , 2
7 , 59453 , 0
34 , 60594 , 1
4 , 59903 , 1
15 , 59433 , 1
6 , 59643 , 1
2 , 59834 , 0
3 , 59693 , 0
76 , 55751 , 2
6 , 60257 , 0
4 , 60046 , 0
22 , 59710 , 2
10 , 59800 , 2
2 , 59712 , 0
43 , 59296 , 16
24 , 58549 , 1
20 , 59519 , 10
9 , 61347 , 2
2 , 59521 , 0
46 , 59427 , 1
7 , 59792 , 3
2 , 59848 , 0
6 , 59688 , 1
2 , 59535 , 0
10 , 60120 , 3
0 , 59899 , 0
4 , 59864 , 0
114 , 60347 , 0
4 , 59545 , 0
11 , 59077 , 0
4 , 59835 , 1
16 , 60647 , 2
48 , 58472 , 6
3 , 60008 , 0
13 , 58888 , 1
8 , 59610 , 3
5 , 58442 , 1
14 , 59433 , 5
22 , 59442 , 0
38 , 59576 , 0
7 , 59171 , 1
10 , 59481 , 0
38 , 58413 , 0
28 , 58054 , 7
13 , 58971 , 2
8 , 59499 , 1
57 , 59566 , 48
3 , 59682 , 0
19 , 59616 , 13
6 , 59758 , 0
11 , 59535 , 4
45 , 54041 , 6
76 , 57993 , 5
6 , 59562 , 0
27 , 57677 , 1
44 , 60942 , 13
13 , 57842 , 0
15 , 60471 , 0
21 , 58435 , 3
5 , 59434 , 0
10 , 59865 , 0
3 , 59723 , 0
1 , 60066 , 0
97 , 56327 , 4
27 , 58581 , 1
4 , 59835 , 1
25 , 59797 , 22
96 , 56779 , 1
38 , 58673 , 11
46 , 62247 , 1
97 , 61161 , 72
3 , 59829 , 1
2 , 60022 , 0
8 , 59415 , 1
4 , 59821 , 0
42 , 61818 , 0
22 , 57610 , 4
123 , 66221 , 5
31 , 60310 , 6
69 , 55698 , 6
536 , 61681 , 304
12 , 59683 , 0
27 , 60384 , 0
2 , 60009 , 0
59 , 59508 , 0
15 , 59658 , 0
56 , 61782 , 7
62 , 57911 , 21
57 , 57842 , 14
3 , 59738 , 0
21 , 59292 , 15
3 , 59651 , 0
6 , 59410 , 0
22 , 60103 , 2
239 , 56698 , 93
106 , 57595 , 7
18 , 59102 , 9
27 , 58727 , 0
4 , 59708 , 2
143 , 54544 , 1
1270 , 54893 , 1183
58 , 57858 , 2
2 , 59914 , 0
6 , 59816 , 0
3 , 59605 , 1
14 , 60044 , 10
27 , 58557 , 1
3 , 59761 , 0
56 , 54933 , 8
7 , 59624 , 1
3 , 60008 , 0
39 , 58558 , 10
24 , 60732 , 0
4 , 59816 , 0
22 , 58994 , 12
20 , 59991 , 4
40 , 59296 , 1
3 , 59802 , 0
15 , 58943 , 0
10 , 58971 , 0
51 , 57833 , 28
20 , 58811 , 4
3 , 59906 , 0
31 , 57147 , 0
93 , 59942 , 89
102 , 62442 , 5
8 , 60102 , 0
9 , 59719 , 4
2 , 59897 , 2
7 , 59620 , 5
18 , 58850 , 1
19 , 58354 , 2
0 , 60067 , 0
12 , 59534 , 6
45 , 57124 , 8
5 , 59733 , 0
25 , 59753 , 1
84 , 60599 , 56
26 , 60897 , 5
42 , 58734 , 0
187 , 60241 , 127
4 , 59538 , 1
35 , 57384 , 1
60 , 62792 , 5
51 , 56042 , 12
3 , 59628 , 0
30 , 58101 , 0
12 , 59303 , 5
2 , 59758 , 0
11 , 59984 , 0
5 , 59913 , 1
120 , 58777 , 13
12 , 58277 , 1
5 , 59839 , 0
5 , 59572 , 0
4 , 59993 , 1
16 , 58487 , 0
30 , 59061 , 7
10 , 59309 , 4
106 , 58907 , 98
13 , 60057 , 7
28 , 60280 , 0
94 , 55226 , 3
3 , 59683 , 0
15 , 58675 , 2
3 , 59626 , 0
30 , 61033 , 4
48 , 60297 , 0
9 , 59686 , 1
17 , 59188 , 0
5 , 59948 , 0
103 , 58093 , 78
6 , 59694 , 4
6 , 59964 , 0
5 , 59689 , 0
9 , 60424 , 0
1 , 60066 , 0
37 , 58017 , 3
16 , 58909 , 0
45 , 59627 , 33
8 , 60034 , 1
21 , 60736 , 1
13 , 59318 , 1
817 , 48342 , 11
5 , 59609 , 0
6 , 59804 , 1
4 , 59760 , 2
21 , 58067 , 0
11 , 59424 , 0
28 , 60407 , 0
112 , 59683 , 108
9 , 60176 , 0
6 , 59188 , 0
45 , 57482 , 8
137 , 55827 , 65
653 , 58560 , 631
31 , 58194 , 11
7 , 59741 , 0
21 , 58860 , 12
5 , 59876 , 3
49 , 55085 , 1
45 , 58217 , 9
407 , 59291 , 217
43 , 59177 , 4
17 , 58953 , 0
27 , 57720 , 5
2 , 60009 , 0
11 , 59924 , 0
7 , 59613 , 2
11 , 59528 , 8
16 , 59384 , 9
2 , 59705 , 0
578 , 62565 , 112
123 , 61274 , 18
43 , 59396 , 3
16 , 60323 , 1
78 , 62468 , 8
28 , 59378 , 8
15 , 58359 , 8
7 , 59884 , 1
2 , 59689 , 0
8 , 59960 , 0
51 , 61307 , 0
15 , 59569 , 0
160 , 76496 , 20
37 , 58446 , 0
65 , 60340 , 2
70 , 56404 , 0
101 , 55443 , 4
199 , 56932 , 121
9 , 59391 , 0
120 , 13459 , 26
30 , 58635 , 1
3 , 59902 , 0
9 , 60097 , 0
41 , 59587 , 0
15 , 58776 , 1
187 , 54056 , 5
7 , 59347 , 1
265 , 57445 , 2
3 , 59474 , 0
93 , 57261 , 12
13 , 60366 , 2
4 , 59748 , 1
4 , 60020 , 1
10 , 60169 , 0
440 , 57549 , 411
6 , 60080 , 0
4 , 59706 , 0
2 , 59753 , 0
58 , 69622 , 1
13 , 57792 , 0
698 , 58984 , 696
5 , 60013 , 1
3 , 60064 , 0
33 , 58697 , 1
46 , 58688 , 0
2 , 59784 , 0
3 , 59961 , 0
10 , 59489 , 0
42 , 59748 , 25
9 , 59706 , 6
3 , 60008 , 1
98 , 57433 , 68
76 , 57397 , 57
3 , 59713 , 0
8 , 62111 , 0
20 , 58614 , 5
95 , 58542 , 0
8 , 60113 , 5
9 , 59993 , 0
59 , 64201 , 4
6 , 60022 , 0
367 , 51987 , 55
46 , 57844 , 0
4 , 59644 , 0
126 , 59495 , 102
4 , 59621 , 1
5 , 59638 , 0
19 , 59261 , 6
127 , 55028 , 9
4 , 60067 , 2
17 , 59312 , 1
3 , 60088 , 0
5 , 60004 , 3
4 , 59739 , 0
44 , 57997 , 10
17 , 59435 , 0
61 , 56243 , 0
2 , 59735 , 0
6 , 59539 , 0
26 , 60790 , 1
29 , 58195 , 3
18 , 58927 , 8
39 , 60439 , 15
76 , 61245 , 1
6 , 59383 , 0
210 , 59701 , 206
69 , 56119 , 11
2 , 60009 , 0
8 , 59744 , 1
12 , 60162 , 0
107 , 61629 , 1
4 , 59690 , 0
220 , 64607 , 3
27 , 57731 , 2
9 , 59617 , 3
16 , 58243 , 0
3 , 59702 , 0
14 , 57843 , 4
677 , 58992 , 670
50 , 57997 , 2
109 , 59063 , 103
188 , 49008 , 36
14 , 59516 , 0
64 , 56810 , 24
7 , 60335 , 1
2 , 59724 , 0
142 , 55174 , 20
15 , 59314 , 10
8 , 58729 , 1
7 , 59361 , 0
5 , 59434 , 0
3 , 59544 , 0
28 , 58714 , 0
5 , 59780 , 1
18 , 59976 , 0
12 , 60128 , 0
12 , 59730 , 8
41 , 60778 , 0
10 , 59482 , 0
6 , 60271 , 0
24 , 60171 , 2
8 , 59589 , 0
6 , 60842 , 0
18 , 58673 , 1
3 , 60030 , 0
6 , 59462 , 0
44 , 59961 , 3
5 , 59478 , 1
7 , 59832 , 1
12 , 59810 , 2
910 , 57917 , 890
21 , 57925 , 0
7 , 59833 , 3
5 , 59636 , 0
90 , 57110 , 1
5 , 59917 , 1
152 , 58465 , 134
8 , 59475 , 1
4 , 60052 , 2
5 , 59957 , 1
118 , 61793 , 69
180 , 60714 , 38
47 , 59401 , 2
43 , 60099 , 3
24 , 58910 , 14
6 , 59920 , 1
420 , 79322 , 2
78 , 59796 , 60
19 , 59029 , 7
23 , 58783 , 1
102 , 56838 , 1
0 , 60067 , 0
3 , 59857 , 1
55 , 59311 , 32
3 , 59900 , 1
22 , 58237 , 1
20 , 59374 , 9
13 , 60304 , 5
259 , 55182 , 10
5 , 59785 , 1
31 , 58388 , 0
127 , 58108 , 104
7 , 60254 , 1
24 , 60198 , 0
91 , 62149 , 1
7 , 59127 , 1
209 , 65684 , 1
4 , 59718 , 2
66 , 61460 , 6
6 , 59980 , 1
26 , 60479 , 0
10 , 59562 , 2
7 , 59524 , 1
227 , 59241 , 209
7 , 59584 , 1
29 , 58873 , 7
15 , 58049 , 0
0 , 60067 , 0
5 , 59853 , 0
12 , 59511 , 3
9 , 59809 , 5
39 , 57566 , 2
28 , 58961 , 5
3 , 59794 , 0
6 , 60487 , 0
26 , 64226 , 0
23 , 58847 , 0
4 , 59641 , 0
68 , 57799 , 10
54 , 57149 , 4
21 , 59482 , 5
9 , 59998 , 0
34 , 63907 , 6
10 , 58714 , 0
117 , 51365 , 60
41 , 59948 , 1
5 , 60084 , 2
8 , 59850 , 3
57 , 57497 , 9
18 , 59714 , 7
4 , 60254 , 0
32 , 59967 , 5
26 , 58155 , 1
5 , 59509 , 0
733 , 59339 , 728
87 , 56183 , 2
536 , 56241 , 475
2 , 59316 , 0
27 , 57479 , 0
2 , 59935 , 0
24 , 59204 , 1
80 , 59924 , 44
5 , 59615 , 0
16 , 60257 , 0
4 , 59420 , 0
4 , 60007 , 0
8 , 58718 , 0
13 , 60160 , 3
30 , 60640 , 0
13 , 59996 , 0
6 , 59715 , 0
9 , 59219 , 1
51 , 60963 , 29
0 , 60067 , 0
488 , 62321 , 1
11 , 59885 , 7
61 , 58121 , 0
11 , 60219 , 2
6 , 59211 , 0
14 , 59112 , 1
148 , 55901 , 3
405 , 55072 , 332
77 , 57936 , 2
25 , 59390 , 11
28 , 58446 , 7
539 , 74149 , 33
11 , 59956 , 1
44 , 60974 , 12
30 , 59655 , 19
3 , 58973 , 0
143 , 51969 , 1
13 , 59774 , 2
15 , 60820 , 2
17 , 61739 , 9
21 , 59310 , 4
3 , 59409 , 1
17 , 59472 , 5
11 , 59718 , 7
1 , 60066 , 0
149 , 54724 , 1
41 , 60303 , 0
93 , 59123 , 2
5 , 59683 , 0
53 , 58738 , 3
7 , 59596 , 0
3 , 58850 , 0
9 , 59638 , 3
45 , 58880 , 2
13 , 60140 , 5
7 , 60101 , 0
174 , 58951 , 9
6 , 59791 , 0
3 , 59696 , 0
34 , 59293 , 1
419 , 76194 , 16
111 , 56460 , 4
2 , 59843 , 0
96 , 63642 , 7
27 , 59742 , 21
6 , 59250 , 0
3 , 59705 , 0
13 , 59233 , 0
62 , 60691 , 1
126 , 57840 , 41
3 , 59507 , 0
15 , 58881 , 0
3 , 59829 , 0
22 , 57998 , 2
70 , 57514 , 30
32 , 59322 , 10
493 , 57993 , 318
83 , 59026 , 74
118 , 51152 , 4
108 , 56395 , 40
23 , 60312 , 0
16 , 58795 , 0
10 , 61132 , 0
20 , 60667 , 3
4 , 59320 , 0
16 , 58486 , 4
2 , 60009 , 0
14 , 59990 , 1
54 , 59005 , 43
17 , 59884 , 3
10 , 60082 , 0
6 , 60115 , 3
18 , 58707 , 0
60 , 58686 , 2
92 , 55150 , 21
9 , 59610 , 1
2 , 59897 , 2
176 , 58952 , 142
14 , 59693 , 9
3 , 60153 , 2
57 , 61487 , 1
54 , 57012 , 4
104 , 64733 , 1
3 , 59792 , 0
58 , 62147 , 2
3 , 59583 , 0
84 , 57294 , 1
8 , 59612 , 1
103 , 53429 , 4
7 , 59196 , 0
4 , 58460 , 0
41 , 57424 , 1
289 , 56638 , 226
8 , 60094 , 2
15 , 58849 , 2
33 , 59193 , 4
93 , 56045 , 0
12 , 58955 , 1
4 , 59833 , 0
39 , 58680 , 5
44 , 58551 , 0
29 , 59301 , 0
18 , 59152 , 7
9 , 59569 , 1
96 , 58279 , 65
14 , 60643 , 1
13 , 59342 , 5
5 , 59788 , 3
12 , 59458 , 1
191 , 53602 , 16
70 , 56434 , 0
14 , 58673 , 1
11 , 58561 , 1
15 , 60369 , 0
4 , 58681 , 1
4 , 58942 , 1
452 , 59523 , 446
11 , 59379 , 3
12 , 59684 , 6
58 , 58491 , 1
6 , 59763 , 0
47 , 57663 , 6
2 , 59597 , 0
3 , 60153 , 2
10 , 59599 , 5
127 , 61823 , 0
0 , 60067 , 0
31 , 59072 , 1
6 , 59383 , 0
18 , 59725 , 3
34 , 63843 , 6
1 , 60066 , 0
7 , 59626 , 0
4 , 59832 , 0
140 , 55428 , 0
10 , 59468 , 0
4 , 59786 , 0
0 , 59896 , 0
2 , 60065 , 1
18 , 59209 , 1
6 , 59901 , 0
6 , 59649 , 3
34 , 61422 , 0
10 , 59399 , 0
9 , 59503 , 5
3 , 59913 , 1
16 , 58895 , 0
109 , 55278 , 40
20 , 60126 , 10
8 , 59594 , 0
4 , 60237 , 1
47 , 59459 , 31
62 , 58061 , 6
733 , 78581 , 16
8 , 59488 , 0
11 , 59503 , 3
136 , 59302 , 2
2 , 59846 , 0
29 , 59317 , 12
8 , 59647 , 3
7 , 59961 , 3
18 , 59431 , 4
3 , 59833 , 0
158 , 60397 , 124
3 , 60008 , 0
4 , 59723 , 0
2 , 59822 , 0
8 , 59961 , 2
19 , 59390 , 0
30 , 59103 , 3
17 , 58785 , 8
49 , 60734 , 9
9 , 59700 , 4
137 , 57688 , 6
12 , 59589 , 8
262 , 57652 , 1
10 , 60203 , 1
8 , 59673 , 2
10 , 59722 , 6
4 , 59679 , 1
5 , 59638 , 1
169 , 56486 , 3
11 , 59564 , 0
4 , 59738 , 0
25 , 59077 , 3
18 , 60759 , 1
179 , 73035 , 4
8 , 59312 , 1
59 , 55632 , 1
13 , 59151 , 5
6 , 59666 , 0
36 , 59577 , 5
4 , 59643 , 0
37 , 59161 , 23
5 , 59798 , 3
9 , 58497 , 1
31 , 58683 , 0
194 , 57069 , 133
7 , 59716 , 0
16 , 58851 , 1
35 , 58399 , 0
25 , 60048 , 0
7 , 58816 , 0
27 , 58675 , 7
20 , 59952 , 0
143 , 56542 , 0
11 , 59087 , 3
5 , 59227 , 0
5 , 60905 , 0
34 , 59408 , 6
208 , 56823 , 100
16 , 60557 , 2
8 , 62318 , 0
22 , 59631 , 9
40 , 57008 , 0
16 , 58539 , 0
12 , 59325 , 1
22 , 59274 , 6
1108 , 82807 , 89
38 , 59249 , 1
186 , 61153 , 11
187 , 60753 , 1
14 , 59177 , 0
8 , 61820 , 2
211 , 58695 , 34
78 , 59432 , 19
2 , 59546 , 0
7 , 59855 , 0
248 , 61086 , 193
48 , 59610 , 45
22 , 59111 , 3
39 , 56128 , 0
61 , 58795 , 15
11 , 59841 , 9
26 , 58519 , 0
25 , 59355 , 0
7 , 60037 , 0
28 , 59672 , 24
54 , 60524 , 0
6 , 60237 , 0
3 , 59802 , 0
7 , 59574 , 1
52 , 58698 , 3
7 , 59985 , 0
18 , 59651 , 2
20 , 60031 , 0
35 , 59781 , 1
501 , 58818 , 489
19 , 57280 , 0
112 , 59984 , 108
14 , 59393 , 0
19 , 59210 , 9
9 , 59730 , 0
108 , 56248 , 66
72 , 55992 , 0
16 , 58812 , 1
18 , 58913 , 3
25 , 60565 , 2
4 , 59977 , 0
6 , 59742 , 0
88 , 59737 , 85
11 , 57692 , 0
4 , 59644 , 0
13 , 59906 , 11
11 , 59151 , 0
25 , 59966 , 1
4 , 59454 , 0
14 , 58515 , 0
13 , 59856 , 2
37 , 60389 , 0
57 , 58024 , 2
116 , 56646 , 4
81 , 61163 , 29
4 , 59506 , 0
5 , 59859 , 3
71 , 56978 , 0
6 , 59779 , 1
8 , 59538 , 0
1 , 60066 , 1
2 , 59705 , 0
161 , 59335 , 157
2 , 59684 , 0
79 , 59895 , 17
11 , 59248 , 1
5 , 59715 , 0
79 , 57391 , 2
1 , 60066 , 0
17 , 58996 , 4
61 , 59452 , 53
51 , 55078 , 12
336 , 52653 , 2
13 , 59807 , 0
3 , 59715 , 0
3 , 59753 , 0
70 , 59671 , 66
25 , 59544 , 13
232 , 50561 , 54
17 , 59231 , 0
63 , 58939 , 0
4 , 60037 , 0
4 , 59889 , 0
52 , 58634 , 26
1571 , 54170 , 1491
77 , 63540 , 6
3 , 59801 , 0
9 , 58814 , 0
43 , 57400 , 0
3 , 59850 , 0
17 , 60325 , 7
9 , 58373 , 2
22 , 58172 , 0
3 , 59917 , 0
129 , 67574 , 13
1 , 60066 , 0
7 , 59428 , 0
18 , 59083 , 1
73 , 54171 , 7
30 , 59789 , 1
17 , 58593 , 4
6 , 59955 , 1
12 , 59299 , 4
71 , 56599 , 0
5 , 59689 , 0
69 , 57562 , 11
16 , 61066 , 1
92 , 59063 , 5
125 , 56297 , 0
18 , 58258 , 1
4 , 59598 , 0
105 , 58220 , 4
37 , 58940 , 0
11 , 59090 , 3
38 , 57609 , 0
18 , 58124 , 3
91 , 61881 , 65
109 , 57569 , 6
4 , 59765 , 2
21 , 59155 , 6
138 , 50674 , 115
8 , 59514 , 2
1633 , 65550 , 105
59 , 59793 , 57
36 , 58400 , 1
9 , 59840 , 0
278 , 54829 , 13
21 , 59589 , 17
3 , 59738 , 0
11 , 59472 , 0
2 , 59896 , 0
184 , 61706 , 50
10 , 59290 , 6
17 , 59552 , 7
8 , 59496 , 0
6 , 59441 , 0
3 , 60079 , 0
16 , 59582 , 13
67 , 56725 , 19
4 , 59722 , 1
4 , 59827 , 0
271 , 67469 , 13
5 , 59773 , 2
66 , 57231 , 0
59 , 57734 , 22
943 , 56100 , 781
74 , 56516 , 10
31 , 60080 , 2
4 , 59324 , 1
62 , 58384 , 0
89 , 76045 , 0
13 , 60099 , 0
151 , 60640 , 120
35 , 57757 , 31
63 , 55980 , 0
27 , 61036 , 3
13 , 60284 , 0
26 , 59231 , 24
43 , 60027 , 9
6 , 59774 , 0
55 , 58590 , 39
4 , 59565 , 1
27 , 58982 , 1
21 , 59069 , 3
403 , 73182 , 73
29 , 58897 , 3
11 , 59795 , 0
210 , 62931 , 125
5 , 59427 , 0
12 , 60037 , 0
3 , 59517 , 0
294 , 59324 , 288
116 , 56759 , 22
4 , 59619 , 1
13 , 59540 , 1
6 , 59916 , 0
2 , 48286 , 0
14 , 59564 , 1
6 , 59568 , 2
14 , 59299 , 0
11 , 59743 , 0
31 , 59317 , 1
14 , 59437 , 6
24 , 58556 , 0
49 , 59569 , 37
7 , 59506 , 1
4 , 59579 , 2
8 , 59507 , 4
56 , 60166 , 17
115 , 58340 , 0
285 , 53639 , 32
39 , 57769 , 6
8 , 60281 , 1
24 , 58568 , 5
16 , 60334 , 3
8 , 59359 , 0
22 , 58311 , 4
8 , 59148 , 0
7 , 59851 , 3
121 , 55336 , 14
83 , 55350 , 14
24 , 59532 , 14
53 , 58819 , 0
6 , 59881 , 0
132 , 56493 , 0
8 , 59534 , 0
9 , 59677 , 1
5 , 59872 , 0
11 , 59626 , 3
0 , 60067 , 0
8 , 60204 , 1
2 , 60009 , 0
42 , 59019 , 1
